job_name,result,bmc.circ_sz,bmc.dag_sz,opsem.isderef.not.solve,opsem.isderef.solve,pp.isderef.not.solve,pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
byte_cursor_eq_c_str_ignore_case,TRUE,99,578,0,11,9,2,0.08,0.08,0.01,0.03,0,0.01,0.12,0
byte_cursor_eq_c_str_ignore_case2,TRUE,99,583,0,11,3,2,0.08,0.08,0.01,0.02,0,0.01,0.12,0
byte_cursor_eq_c_str2,TRUE,99,583,0,11,3,2,0.07,0.07,0.01,0.02,0,0.01,0.11,0
byte_cursor_eq_ignore_case,TRUE,213,2587,0,16,8,0,1.07,1.07,0.19,0.03,0.01,0.03,1.38,0
byte_cursor_eq_ignore_case2,TRUE,177,2426,0,10,2,0,0.58,0.58,0.15,0.02,0.01,0.02,0.83,0
byte_cursor_eq2,TRUE,166,937,0,0,0,8,0.54,0.54,0.03,0.03,0.01,0.01,0.59,0
byte_cursor_from_array,TRUE,28,133,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0
byte_cursor_from_buf,TRUE,123,497,0,3,3,0,0.04,0.04,0.04,0.03,0.01,0.01,0.11,0
byte_cursor_from_buf2,TRUE,105,398,0,0,0,0,0.02,0.02,0.05,0.02,0.01,0.01,0.09,0
byte_cursor_from_c_str,TRUE,236,1140,0,17,2,16,0.19,0.19,0.02,0.02,0.01,0.01,0.24,0
byte_cursor_from_string,TRUE,39,343,2,1,3,10,0.02,0.02,0.02,0.02,0.01,0.01,0.07,0
byte_cursor_left_trim_pred,TRUE,139,652,0,3,4,0,0.04,0.04,0.03,0.02,0.01,0.01,0.09,0
byte_cursor_left_trim_pred2,TRUE,120,548,0,0,1,0,0.02,0.02,0.04,0.02,0.01,0.01,0.08,0
byte_cursor_read,TRUE,109,530,4,3,7,0,0.19,0.19,0.04,0.02,0.01,0.01,0.27,0
byte_cursor_read_and_fill_buffer,TRUE,182,805,4,4,8,0,0.27,0.27,0.09,0.03,0.01,0.02,0.41,0
byte_cursor_read_and_fill_buffer2,TRUE,153,677,2,2,4,0,0.1,0.1,0.07,0.03,0.01,0.01,0.22,0
