job_name,result,bmc.circ_sz,bmc.dag_sz,opsem.isderef.not.solve,opsem.isderef.solve,pp.isderef.not.solve,pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi,opsem_crab_solve_isderef,join_count,join_time,base_join_count,base_join_time
priority_queue_size,TRUE,469,2249,0,6,0,0,0.35,0.35,0.07,0,0.01,0.01,0.45,0,0.01,0,0,0,0
priority_queue_top,TRUE,481,2305,0,6,0,0,0.21,0.21,0.09,0,0.01,0.01,0.34,0,0.01,0,0,0,0
ptr_eq,TRUE,6,30,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0,0,0,0,0
ring_buffer_acquire_up_to2,TRUE,574,2703,0,0,0,0,4.88,4.88,0.54,0,0.01,0.02,5.52,0,0,0,0,0,0
ring_buffer_acquire2,TRUE,560,2574,0,0,0,0,2.34,2.34,0.49,0,0.01,0.02,2.94,0,0,0,0,0,0
ring_buffer_buf_belongs_to_pool2,TRUE,404,1796,0,0,0,0,9.33,9.33,0.18,0,0.01,0.01,9.56,0,0,0,0,0,0
ring_buffer_clean_up,TRUE,86,461,0,0,0,0,0.07,0.07,0.03,0,0.01,0.01,0.11,0,0,0,0,0,0
ring_buffer_init,TRUE,104,469,0,0,0,0,0.14,0.14,0.03,0,0.01,0.01,0.18,0,0,0,0,0,0
ring_buffer_release2,TRUE,434,1970,0,0,0,0,10.75,10.75,0.23,0,0.01,0.01,11.03,0,0,0,0,0,0
round_up_to_power_of_two,TRUE,27,644,0,0,0,0,0.08,0.08,0.01,0,0,0.01,0.1,0,0,0,0,0,0
string_bytes,TRUE,42,250,2,7,0,0,0.06,0.06,0.01,0,0.01,0.01,0.08,0,0.01,0,0,0,0
string_compare,TRUE,349,2083,43,6,0,0,2.04,2.04,0.08,0,0.01,0.02,2.18,0,0.03,0,0,0,0
string_destroy,TRUE,33,214,2,3,0,0,0.04,0.04,0.01,0,0,0.01,0.06,0,0.01,0,0,0,0
string_destroy_secure,TRUE,55,380,2,7,0,0,0.04,0.04,0.01,0,0.01,0.01,0.06,0,0.01,0,0,0,0
string_eq,TRUE,349,2040,47,6,0,0,1.75,1.75,0.09,0,0.01,0.02,1.9,0,0.03,0,0,0,0
string_eq_byte_buf,TRUE,401,2130,23,20,0,0,1.04,1.04,0.11,0,0.01,0.01,1.21,0,0.03,0,0,0,0
string_eq_byte_buf_ignore_case,TRUE,350,3351,21,15,0,0,1.07,1.07,0.1,0,0.01,0.02,1.24,0,0.04,0,0,0,0
string_eq_byte_cursor,TRUE,330,1848,24,20,0,0,0.99,0.99,0.07,0,0.01,0.01,1.1,0,0.02,0,0,0,0
string_eq_byte_cursor_ignore_case,TRUE,372,4418,21,27,0,0,1.96,1.96,0.08,0,0.01,0.02,2.1,0,0.03,0,0,0,0
string_eq_c_str,TRUE,570,2689,10,54,0,0,1.5,1.5,0.02,0,0.01,0.01,1.55,0,0.01,0,0,0,0
string_eq_c_str_ignore_case,TRUE,563,5112,9,54,0,0,1.33,1.33,0.02,0,0.01,0.02,1.39,0,0.01,0,0,0,0
string_eq_ignore_case,TRUE,405,4893,52,6,0,0,0.86,0.86,0.14,0,0.01,0.03,1.12,0,0.06,0,0,0,0
string_new_from_array,TRUE,106,951,0,20,0,0,0.5,0.5,0.02,0,0.01,0.01,0.55,0,0.01,0,0,0,0
string_new_from_c_str,TRUE,364,1636,0,53,0,0,0.08,0.08,0.02,0,0,0.01,0.12,0,0.01,0,0,0,0
string_new_from_string,TRUE,158,1170,12,24,0,0,0.44,0.44,0.04,0,0.01,0.01,0.52,0,0.03,0,0,0,0
