job_name,result,bmc.circ_sz,bmc.dag_sz,crab.opsem.isderef.not.solve,crab.opsem.isderef.solve,crab.pp.isderef.not.solve,crab.pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
is_power_of_two,TRUE,7,38,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0
add_size_checked,TRUE,30,185,0,0,0,0,0.03,0.03,0.01,0,0.00,0.01,0.04,0
add_size_saturating,TRUE,26,168,0,0,0,0,0.08,0.08,0.01,0,0.00,0.01,0.09,0
nospec_mask,TRUE,14,84,0,0,0,0,0.03,0.03,0.01,0,0.01,0.01,0.04,0
ptr_eq,TRUE,6,30,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0
mul_size_checked,TRUE,30,159,0,0,0,0,0.24,0.24,0.01,0,0.01,0.01,0.25,0
mul_size_saturating,TRUE,24,149,0,0,0,0,0.24,0.24,0.01,0,0.01,0.01,0.25,0
round_up_to_power_of_two,TRUE,27,644,0,0,0,0,0.13,0.13,0.01,0,0.01,0.03,0.17,0
array_eq_c_str_ignore_case,TRUE,99,578,9,2,0,0,0.08,0.08,0.01,0,0,0.01,0.10,0
array_list_clean_up,TRUE,70,387,0,0,0,0,0.01,0.01,0.00,0,0.01,0.01,0.03,0
array_list_back,TRUE,216,1077,7,0,0,0,0.25,0.25,0.00,0,0.00,0.02,0.29,0
array_eq_c_str,TRUE,601,2654,34,23,0,0,0.96,0.96,0.03,0,0.01,0.02,1.03,0
array_list_capacity,TRUE,169,864,3,0,0,0,0.26,0.26,0.01,0,0.01,0.01,0.29,0
array_list_clear,TRUE,118,595,0,0,0,0,0.64,0.64,0.01,0,0.00,0.01,0.66,0
array_eq_ignore_case,TRUE,282,2865,24,4,0,0,1.28,1.28,0.02,0,0.01,0.03,1.36,0
array_list_front,TRUE,211,1049,7,0,0,0,0.40,0.40,0.01,0,0.01,0.02,0.45,0
array_eq,TRUE,474,2228,26,26,0,0,1.61,1.61,0.02,0,0.01,0.01,1.68,0
array_list_ensure_capacity,TRUE,208,1090,7,0,0,0,1.13,1.13,0.01,0,0.01,0.01,1.17,0
array_list_get_at_ptr,TRUE,205,1045,3,0,0,0,0.29,0.29,0.01,0,0.01,0.01,0.34,0
array_list_init_static,TRUE,152,756,3,0,0,0,0.41,0.41,0.01,0,0.01,0.01,0.44,0
array_list_init_dynamic,TRUE,114,577,0,0,0,0,0.42,0.42,0.01,0,0.01,0.01,0.44,0
array_list_length,TRUE,167,864,3,0,0,0,0.26,0.26,0.01,0,0.01,0.01,0.30,0
array_list_copy,TRUE,273,1346,8,0,0,0,1.68,1.68,0.01,0,0.01,0.03,1.74,0
array_list_get_at,TRUE,217,1080,7,0,0,0,0.97,0.97,0.01,0,0.01,0.02,1.03,0
array_list_pop_back,TRUE,185,949,3,0,0,0,0.68,0.68,0.01,0,0.01,0.01,0.72,0
array_list_sort,TRUE,174,900,3,0,0,0,0.24,0.24,0.01,0,0.01,0.01,0.28,0
byte_buf_advance,TRUE,283,1337,5,0,0,0,0.07,0.07,0.02,0,0.01,0.01,0.13,0
array_list_pop_front,TRUE,205,1031,7,0,0,0,1.29,1.29,0.01,0,0.01,0.03,1.36,0
array_list_erase,TRUE,262,1309,11,0,0,0,3.71,3.71,0.01,0,0.01,0.03,3.79,0
byte_buf_append,TRUE,174,816,2,2,0,0,0.04,0.04,0.01,0,0.01,0.01,0.06,0
byte_buf_append_dynamic,TRUE,225,1082,8,4,0,0,0.08,0.08,0.01,0,0.01,0.01,0.13,0
byte_buf_append_with_lookup,TRUE,337,1595,10,10,0,0,0.11,0.11,0.02,0,0.01,0.02,0.18,0
array_list_pop_front_n,TRUE,213,1064,7,0,0,0,2.49,2.49,0.01,0,0.01,0.03,2.56,0
array_list_shrink_to_fit,TRUE,248,1248,9,2,0,0,1.84,1.84,0.01,0,0.01,0.03,1.91,0
array_list_swap_contents,TRUE,328,1650,6,0,0,0,1.64,1.64,0.02,0,0.01,0.02,1.71,0
byte_buf_clean_up,TRUE,62,303,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.04,0
byte_buf_clean_up_secure,TRUE,71,346,0,0,0,0,0.01,0.01,0.01,0,0.00,0.01,0.03,0
byte_buf_eq_c_str,TRUE,112,637,9,2,0,0,0.09,0.09,0.01,0,0,0.01,0.11,0
byte_buf_cat,TRUE,670,3073,22,0,0,0,0.38,0.38,0.05,0,0.01,0.02,0.53,0
byte_buf_eq_c_str_ignore_case,TRUE,112,637,9,2,0,0,0.08,0.08,0.01,0,0,0.01,0.11,0
byte_buf_from_array,TRUE,56,268,0,0,0,0,0.01,0.01,0.01,0,0.00,0.01,0.02,0
array_list_set_at,TRUE,278,1532,11,0,0,0,2.93,2.93,0.02,0,0.01,0.05,3.04,0
byte_buf_from_empty_array,TRUE,56,268,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0
array_list_push_back,TRUE,282,1544,11,0,0,0,4.07,4.07,0.01,0,0.01,0.05,4.16,0
byte_buf_init,TRUE,71,349,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0
byte_buf_from_c_str,TRUE,335,1543,24,9,0,0,0.42,0.42,0.02,0,0.01,0.01,0.47,0
byte_buf_reserve,TRUE,125,572,4,0,0,0,0.03,0.03,0.01,0,0.01,0.02,0.09,0
byte_buf_reserve_relative,TRUE,218,1011,2,2,0,0,0.03,0.03,0.01,0,0.01,0.01,0.08,0
byte_buf_init_copy_from_cursor,TRUE,129,646,2,2,0,0,0.09,0.09,0.01,0,0.01,0.03,0.14,0
