job_name,result,bmc.circ_sz,bmc.dag_sz,opsem.isderef.not.solve,opsem.isderef.solve,pp.isderef.not.solve,pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi,opsem_crab_solve_isderef,join_count,join_time,base_join_count,base_join_time
hash_byte_cursor_ptr_ignore_case,TRUE,98,459,0,0,0,0,0.02,0.02,0.01,0,0.01,0.01,0.05,0,0,90,0.001,13,0
hash_c_string,TRUE,459,1936,3,54,0,0,0.62,0.62,0.04,0,0,0.01,0.69,0,0.01,444,0.002,2,0
hash_callback_c_str_eq,TRUE,705,3378,46,36,0,0,5.77,5.77,0.1,0,0.01,0.02,5.92,1,0.02,662,0.026,292,0
hash_callback_string_destroy,TRUE,38,240,2,6,0,0,0.04,0.04,0.01,0,0,0.01,0.07,0,0.01,30,0,1,0
hash_callback_string_eq,TRUE,549,3377,4,73,0,0,8.08,8.08,0.04,0,0.01,0.02,8.18,0,0.01,536,0.003,4,0
hash_iter_begin,TRUE,771,3558,37,71,0,0,0.94,0.94,0.08,0,0.01,0.03,1.11,0,0.03,820,0.011,104,0
hash_iter_begin_done,TRUE,1303,5488,69,106,0,0,1.22,1.22,0.13,0,0.01,0.03,1.47,0,0.04,1384,0.015,198,0
hash_iter_begin_done2,TRUE,1258,5266,67,104,0,0,0.65,0.65,0.1,0,0.01,0.03,0.86,0,0.04,1343,0.012,203,0
hash_iter_begin2,TRUE,726,3336,35,69,0,0,0.41,0.41,0.07,0,0.01,0.03,0.56,0,0.03,779,0.009,109,0
hash_iter_delete,TRUE,522,3284,11,78,0,0,20.6,20.6,0.05,0,0.01,0.08,20.79,0,0.03,575,0.004,40,0
hash_iter_done,TRUE,520,2461,6,82,0,0,0.18,0.18,0.05,0,0.01,0.02,0.3,0,0.02,584,0.005,31,0
hash_iter_done2,TRUE,490,2283,3,81,0,0,0.07,0.07,0.08,0,0.01,0.02,0.23,0,0.03,559,0.009,32,0
hash_iter_next,TRUE,593,2914,15,82,0,0,1.04,1.04,0.07,0,0,0.03,1.18,0,0.02,653,0.009,49,0
hash_iter_next2,TRUE,563,2816,12,81,0,0,0.8,0.8,0.07,0,0.01,0.03,0.94,0,0.02,628,0.008,48,0
hash_ptr,TRUE,12,67,0,0,0,0,0.01,0.01,0.01,0,0,0.01,0.03,0,0,7,0,0,0
hash_string,TRUE,200,859,24,6,0,0,0.25,0.25,0.03,0,0,0.01,0.3,0,0.01,205,0.001,39,0
hash_table_clean_up,TRUE,763,3182,43,105,0,0,0.41,0.41,0.08,0,0.01,0.02,0.56,0,0.02,844,0.01,89,0
hash_table_clear,TRUE,834,3440,43,128,0,0,0.54,0.54,0.06,0,0.01,0.02,0.68,0,0.03,936,0.006,89,0
hash_table_create,TRUE,1193,6553,75,121,0,0,8.73,8.73,0.16,0,0.01,0.12,9.14,1,0.06,1268,0.031,512,0
hash_table_eq,TRUE,7278,29950,582,515,0,0,17.05,17.05,0.74,0,0.01,0.11,18.75,0,0.35,7606,0.106,1334,0.002
hash_table_find,TRUE,1087,4734,72,108,0,0,5.55,5.55,0.1,0,0.01,0.03,5.77,0,0.04,1151,0.012,161,0
hash_table_find2,TRUE,1050,4590,69,107,0,0,2.33,2.33,0.08,0,0.01,0.02,2.5,0,0.04,1118,0.012,162,0
hash_table_foreach,TRUE,1131,9381,0,75,0,0,7.68,7.68,0.13,0,0.01,1.36,9.43,0,0.03,1173,0.017,101,0
hash_table_get_entry_count,TRUE,221,1209,3,45,0,0,0.08,0.08,0.02,0,0.01,0.02,0.14,0,0.01,247,0.001,2,0
hash_table_get_entry_count2,TRUE,179,973,0,44,0,0,0.03,0.03,0.02,0,0.01,0.02,0.11,0,0.02,210,0.001,1,0
hash_table_init_bounded,TRUE,150,1624,2,25,0,0,2.47,2.47,0.02,0,0.01,0.04,2.56,0,0.01,161,0.001,2,0
hash_table_init_unbounded,TRUE,156,1546,24,0,0,0,1.63,1.63,0.02,0,0.01,0.04,1.74,0,0.01,147,0.003,27,0
hash_table_move,TRUE,214,1181,3,43,0,0,0.09,0.09,0.03,0,0,0.02,0.16,0,0.01,238,0.002,2,0
hash_table_put,TRUE,1151,6222,79,103,0,0,5.5,5.5,0.13,0,0.01,0.07,5.84,1,0.05,1208,0.032,532,0
hash_table_remove,TRUE,852,5335,51,105,0,0,13.21,13.21,0.14,0,0.01,0.17,13.62,1,0.04,924,0.029,352,0
hash_table_swap,TRUE,423,2264,6,86,0,0,0.6,0.6,0.04,0,0.01,0.03,0.71,0,0.02,477,0.003,5,0
is_power_of_two,TRUE,7,38,0,0,0,0,0.01,0.01,0,0,0,0,0.02,0,0,1,0,0,0
linked_list_back,TRUE,368,2308,6,15,0,0,0.84,0.84,0.03,0,0.01,0.03,0.94,0,0.01,381,0.003,33,0
linked_list_begin,TRUE,380,2324,21,0,0,0,0.78,0.78,0.03,0,0.01,0.03,0.88,0,0.01,380,0.004,48,0
linked_list_end,TRUE,365,2287,6,15,0,0,0.83,0.83,0.03,0,0.01,0.04,0.95,0,0.01,379,0.004,33,0
linked_list_front,TRUE,448,2596,33,0,0,0,0.96,0.96,0.04,0,0,0.03,1.06,0,0.01,447,0.006,64,0
linked_list_init,TRUE,19,109,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0,14,0,0,0
linked_list_insert_after,TRUE,23,133,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.02,0,0,18,0,0,0
linked_list_insert_before,TRUE,23,133,0,0,0,0,0.01,0.01,0.01,0,0,0,0.02,0,0,18,0,0,0
linked_list_next,TRUE,22,127,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0,17,0,0,0
linked_list_node_reset,TRUE,16,97,0,2,0,0,0.09,0.09,0.01,0,0,0.01,0.11,0,0.01,10,0,0,0
linked_list_pop_back,TRUE,607,3444,32,22,0,0,1.56,1.56,0.06,0,0.01,0.07,1.76,0,0.02,634,0.007,80,0
linked_list_pop_front,TRUE,650,3506,54,0,0,0,1.51,1.51,0.06,0,0.01,0.06,1.71,0,0.02,656,0.009,109,0
linked_list_prev,TRUE,22,127,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0,17,0,0,0
linked_list_push_back,TRUE,540,3139,6,32,0,0,0.77,0.77,0.03,0,0.01,0.05,0.91,0,0.01,560,0.005,29,0
linked_list_push_front,TRUE,624,3534,43,0,0,0,1.66,1.66,0.08,0,0.01,0.06,1.85,0,0.02,628,0.01,101,0
linked_list_rbegin,TRUE,438,2678,8,25,0,0,0.49,0.49,0.04,0,0.01,0.02,0.6,0,0.01,455,0.006,38,0
linked_list_remove,TRUE,21,121,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0,16,0,0,0
linked_list_rend,TRUE,391,2371,23,0,0,0,0.82,0.82,0.05,0,0.01,0.04,0.95,0,0.01,391,0.007,50,0
linked_list_swap_contents,TRUE,1574,10991,21,111,0,0,7.44,7.44,0.15,0,0.01,0.5,8.33,0,0.05,1617,0.019,96,0
mul_size_checked,TRUE,30,159,0,0,0,0,0.15,0.15,0.01,0,0.01,0.01,0.16,0,0,19,0,0,0
mul_size_saturating,TRUE,34,188,0,0,0,0,0.17,0.17,0.01,0,0.01,0.01,0.19,0,0,25,0,2,0
nospec_mask,TRUE,14,84,0,0,0,0,0.02,0.02,0.01,0,0.01,0.01,0.04,0,0,7,0,0,0
priority_queue_capacity,TRUE,466,2234,6,0,0,0,0.49,0.49,0.04,0,0.01,0.01,0.56,0,0.01,433,0.006,14,0
priority_queue_clean_up,TRUE,167,840,0,1,0,0,0.01,0.01,0.02,0,0,0.01,0.04,0,0.01,150,0.002,3,0
priority_queue_init_dynamic,TRUE,165,847,0,0,0,0,0.34,0.34,0.02,0,0,0.01,0.39,0,0,149,0.002,8,0
priority_queue_init_static,TRUE,114,605,0,0,0,0,0.35,0.35,0.02,0,0.01,0.01,0.37,0,0,96,0.001,2,0
priority_queue_size,TRUE,470,2254,6,0,0,0,0.95,0.95,0.04,0,0.01,0.01,1.04,0,0.01,438,0.005,15,0
priority_queue_top,TRUE,482,2310,6,0,0,0,0.51,0.51,0.04,0,0.01,0.01,0.58,0,0.01,449,0.004,16,0
ptr_eq,TRUE,6,30,0,0,0,0,0.01,0.01,0.01,0,0,0,0.02,0,0,1,0,0,0
ring_buffer_acquire_up_to2,TRUE,574,2703,0,0,0,0,4.93,4.93,0.06,0,0.01,0.02,5.06,0,0,548,0.009,71,0
ring_buffer_acquire2,TRUE,560,2574,0,0,0,0,2.38,2.38,0.03,0,0.01,0.01,2.46,0,0,536,0.003,68,0
ring_buffer_buf_belongs_to_pool2,TRUE,404,1796,0,0,0,0,9.34,9.34,0.04,0,0.01,0.01,9.4,0,0,370,0.005,50,0
ring_buffer_clean_up,TRUE,86,461,0,0,0,0,0.12,0.12,0.02,0,0,0.01,0.14,0,0,73,0.001,9,0
ring_buffer_init,TRUE,104,469,0,0,0,0,0.27,0.27,0.02,0,0.01,0.01,0.3,0,0,98,0.002,13,0
ring_buffer_release2,TRUE,434,1970,0,0,0,0,10.51,10.51,0.04,0,0.01,0.01,10.59,0,0,406,0.004,45,0
round_up_to_power_of_two,TRUE,27,644,0,0,0,0,0.14,0.14,0.01,0,0.01,0.02,0.17,0,0,22,0,2,0
string_bytes,TRUE,43,254,3,6,0,0,0.09,0.09,0.01,0,0.01,0.01,0.12,0,0.01,38,0,2,0
string_compare,TRUE,349,2083,43,6,0,0,3.8,3.8,0.03,0,0.01,0.02,3.88,0,0.02,331,0.003,72,0
