job_name,result,bmc.circ_sz,bmc.dag_sz,opsem.isderef.not.solve,opsem.isderef.solve,pp.isderef.not.solve,pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
byte_cursor_read_be32,TRUE,56,344,2,1,3,2,0.12,0.05,0.06,0.34,0.01,0.01,0.13,0
byte_cursor_read_be64,TRUE,56,391,2,1,3,2,0.19,0.09,0.07,0.35,0.01,0.01,0.19,0
byte_cursor_read_u8,TRUE,64,329,2,1,3,2,0.14,0.06,0.06,0.30,0.01,0.01,0.15,0
byte_cursor_right_trim_pred,TRUE,108,524,0,14,4,0,0.17,0.03,0.10,0.41,0.01,0.01,0.18,0
byte_cursor_satisfies_pred,TRUE,84,455,0,3,4,0,0.12,0.03,0.08,0.32,0.01,0.01,0.13,0
hash_ptr,TRUE,6,30,0,0,0,78,0.02,0.01,0.01,0.16,0,0.01,0.02,0
hash_array_ignore_case,TRUE,15,69,0,0,0,1,0.02,0.01,0.01,0.07,0.00,0.01,0.03,0
byte_cursor_read_and_fill_buffer,TRUE,128,614,4,4,8,0,0.44,0.26,0.14,1.18,0.01,0.01,0.45,0
hash_byte_cursor_ptr_ignore_case,TRUE,64,292,0,0,1,0,0.03,0.01,0.02,0.22,0.00,0.01,0.05,0
byte_cursor_trim_pred,TRUE,203,960,0,14,5,0,0.36,0.03,0.28,0.61,0.01,0.01,0.39,0
hash_callback_string_destroy,TRUE,17,160,1,0,1,7,0.08,0.04,0.02,0.06,0,0.01,0.08,0
byte_buf_cat,TRUE,263,1148,0,22,22,0,1.42,0.18,0.98,12.69,0.01,0.01,1.45,0
hash_string,TRUE,175,730,24,2,84,4,0.28,0.05,0.18,1.75,0,0.01,0.30,0
hash_c_string,TRUE,423,1724,3,54,102,0,0.28,0.22,0.03,1.46,0,0.01,0.30,0
hash_byte_cursor_ptr,TRUE,143,586,0,21,84,0,0.13,0.02,0.07,2.16,0.01,0.01,0.15,0
hash_table_move,TRUE,172,991,0,40,40,6,0.57,0.09,0.36,1.15,0.01,0.03,0.59,0
hash_table_get_entry_count,TRUE,103,733,0,16,16,32,0.35,0.09,0.18,1.63,0.01,0.03,0.36,0
hash_callback_c_str_eq,TRUE,507,2710,30,2,2,20,7.78,6.77,0.76,0.20,0.01,0.06,7.83,0
hash_callback_string_eq,TRUE,406,2919,36,2,6,21,12.69,9.64,2.59,0.47,0.01,0.05,12.73,0
hash_table_clean_up,TRUE,446,2081,0,84,26,15,2.90,0.42,2.12,1.71,0.01,0.05,2.95,0
hash_iter_done,TRUE,382,1786,6,76,84,16,1.94,0.26,1.37,6.93,0.01,0.06,1.97,0
hash_table_clear,TRUE,409,2007,0,58,20,44,2.88,0.47,2.00,2.65,0.01,0.05,2.93,0
hash_table_swap,TRUE,190,1293,0,30,30,62,1.41,0.20,0.99,5.00,0.01,0.07,1.44,0
hash_iter_delete,TRUE,242,2279,11,25,31,59,5.62,3.16,1.67,7.54,0.01,0.15,5.65,0
hash_iter_next,TRUE,479,2328,15,76,87,15,4.19,1.35,2.33,8.40,0.01,0.07,4.24,0
hash_iter_begin,TRUE,530,2741,0,62,32,53,6.06,0.43,4.81,7.41,0.01,0.07,6.12,0
hash_table_init_bounded,TRUE,125,2114,2,25,27,0,1.65,0.76,0.63,0.87,0.01,0.11,1.68,0
hash_table_init_unbounded,TRUE,133,2060,24,0,24,0,1.10,0.54,0.37,0.65,0.01,0.09,1.13,0
linked_list_back,FALSE,21,104,0,0,27,6,0.02,0.01,0.01,2.74,0.00,0.01,0.03,0
linked_list_begin,FALSE,20,102,0,0,27,6,0.01,0.01,0.01,2.75,0.00,0.01,0.02,0
linked_list_init,TRUE,6,30,0,0,0,0,0.02,0.01,0.01,0.07,0.00,0,0.02,0
hash_iter_begin_done,TRUE,929,4119,0,82,21,68,9.94,0.86,8.09,8.18,0.01,0.06,10.03,0
linked_list_remove,TRUE,9,49,0,0,2,0,0.03,0.01,0.01,0.09,0.00,0.01,0.04,0
linked_list_end,FALSE,20,102,0,0,27,6,0.04,0.01,0.01,2.44,0.01,0.01,0.04,0
linked_list_prev,TRUE,13,73,0,0,6,2,0.03,0.01,0.01,0.11,0.01,0.01,0.03,0
linked_list_next,TRUE,13,73,0,0,6,2,0.03,0.01,0.01,0.12,0.00,0.01,0.03,0
linked_list_node_reset,TRUE,8,65,0,0,0,2,0.05,0.04,0.01,0.04,0.01,0.01,0.06,0
linked_list_front,FALSE,21,104,0,0,39,6,0.01,0.01,0.01,3.38,0.00,0.01,0.02,0
linked_list_pop_front,TRUE,7,36,0,0,56,9,0.02,0.01,0.00,5.96,0,0,0.03,0
linked_list_pop_back,TRUE,7,36,0,0,56,9,0.02,0.01,0.01,5.89,0,0,0.02,0
linked_list_insert_after,TRUE,8,43,0,0,1,0,0.03,0.01,0.01,0.08,0.01,0.01,0.04,0
hash_table_find,TRUE,764,3402,70,16,23,50,11.58,2.90,7.05,5.16,0.01,0.07,11.66,0
linked_list_insert_before,TRUE,8,43,0,0,1,0,0.02,0.01,0.01,0.08,0.01,0.01,0.03,0
linked_list_push_back,FALSE,19,96,0,0,50,9,0.03,0.01,0.01,5.59,0,0.01,0.03,0
linked_list_push_front,FALSE,19,96,0,0,53,9,0.03,0.02,0.01,5.57,0,0.01,0.04,0
string_bytes,TRUE,24,186,3,0,3,6,0.18,0.13,0.02,0.07,0.01,0.01,0.19,0
linked_list_rend,FALSE,20,102,0,0,29,6,0.02,0.01,0.01,3.00,0.01,0.01,0.03,0
hash_table_remove,TRUE,581,3811,50,27,40,51,11.67,4.64,5.34,5.87,0.01,0.19,11.74,0
linked_list_rbegin,FALSE,19,93,0,0,39,6,0.03,0.02,0.01,3.33,0.00,0.01,0.04,0
hash_table_create,TRUE,1037,5409,74,88,57,34,18.32,4.94,10.69,7.23,0.01,0.18,18.45,0
string_compare,TRUE,330,2025,43,0,23,6,5.41,4.55,0.65,0.33,0.01,0.05,5.44,0
string_eq,TRUE,330,1979,47,0,27,6,4.48,3.57,0.69,0.37,0.01,0.05,4.51,0
string_eq_byte_buf,TRUE,252,1414,21,0,14,9,2.17,1.40,0.64,0.57,0.01,0.03,2.19,0
string_eq_byte_cursor,TRUE,222,1251,22,1,19,5,1.56,0.94,0.52,0.63,0.01,0.03,1.57,0
hash_table_put,TRUE,1025,5020,77,81,53,24,15.20,2.22,10.35,6.95,0.01,0.12,15.29,0
string_eq_byte_buf_ignore_case,TRUE,216,2964,19,1,12,4,3.56,2.41,0.99,0.49,0.01,0.04,3.59,0
string_eq_byte_cursor_ignore_case,TRUE,205,2775,19,1,13,3,2.56,1.47,0.96,0.40,0.01,0.03,2.59,0
string_eq_c_str,TRUE,367,2138,10,1,11,7,1.96,1.79,0.10,0.21,0.01,0.02,1.99,0
string_new_from_c_str,TRUE,225,1145,0,16,16,22,0.32,0.19,0.09,0.25,0.01,0.02,0.34,0
string_new_from_array,TRUE,102,917,0,18,18,2,1.36,1.18,0.13,0.16,0.01,0.02,1.38,0
string_new_from_string,TRUE,159,1118,29,2,31,5,0.78,0.46,0.22,0.29,0.01,0.03,0.79,0
string_destroy,TRUE,27,209,3,0,3,2,0.09,0.04,0.02,0.05,0,0.01,0.10,0
string_destroy_secure,TRUE,50,893,5,0,5,4,0.85,0.74,0.06,0.08,0.01,0.02,0.86,0
string_eq_c_str_ignore_case,TRUE,360,4707,9,1,10,7,3.69,3.50,0.10,0.17,0.01,0.05,3.71,0
priority_queue_init_static,TRUE,40,163,0,0,0,2,0.13,0.10,0.02,1.31,0.01,0.01,0.13,0
ring_buffer_clean_up,TRUE,32,164,0,0,0,0,0.05,0.01,0.03,0.19,0.01,0.01,0.07,0
priority_queue_init_dynamic,TRUE,41,177,0,0,0,6,0.12,0.10,0.02,1.82,0.01,0.01,0.13,0
priority_queue_clean_up,TRUE,73,375,0,1,4,2,0.08,0.01,0.05,1.11,0,0.01,0.09,0
string_eq_ignore_case,TRUE,386,4876,52,0,20,6,7.57,4.49,2.53,0.26,0.01,0.08,7.61,0
ring_buffer_init,TRUE,18,83,0,0,0,0,0.06,0.03,0.02,0.35,0.01,0.01,0.07,0
array_eq_c_str2,TRUE,331,1651,0,0,0,5,1.00,0.95,0.03,0.14,0.01,0.01,1.01,0
array_eq_c_str_ignore_case2,TRUE,188,2706,0,0,0,5,0.08,0.01,0.02,0.15,0.01,0.03,0.10,0
array_eq_ignore_case2,TRUE,130,2412,0,0,0,2,0.47,0.02,0.40,0.11,0.01,0.04,0.49,0
array_eq2,TRUE,228,1285,0,0,0,8,1.74,1.54,0.17,0.10,0.01,0.01,1.75,0
array_list_capacity2,TRUE,65,280,0,0,0,0,0.49,0.40,0.07,0.43,0.01,0.01,0.50,0
