job_name,result,bmc.circ_sz,bmc.dag_sz,crab.opsem.isderef.not.solve,crab.opsem.isderef.solve,crab.pp.isderef.not.solve,crab.pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
hash_iter_begin_done2,TRUE,1265,5394,67,104,0,0,1.01,0.22,0.50,0,0.01,0.06,1.10,0
hash_iter_next2,TRUE,572,2838,12,81,0,0,1.32,0.72,0.38,0,0.01,0.04,1.39,0
priority_queue_s_sift_either,TRUE,1008,6007,39,32,0,0,1.06,0.70,0.14,0,0.01,0.14,1.12,0
hash_table_find2,TRUE,1050,4561,71,107,0,0,3.03,1.80,0.78,0,0.01,0.06,3.13,0
array_list_swap,TRUE,260,1491,14,14,0,0,36.08,36.02,0.03,0,0.01,0.02,36.09,0
hash_table_eq,TRUE,7300,29929,592,521,0,0,23.29,8.80,6.68,0,0.01,0.41,24.04,0
priority_queue_remove,TRUE,756,3607,4,2,0,0,3.47,3.34,0.08,0,0.01,0.02,3.53,0
priority_queue_s_remove_node,TRUE,878,5727,25,18,0,0,4.69,4.32,0.11,0,0.01,0.17,4.78,0
ring_buffer_release,FALSE,429,1962,0,0,0,0,0.33,0.22,0.07,0,0.01,0.01,0.38,0
priority_queue_pop,TRUE,849,3986,4,2,0,0,3.54,3.42,0.08,0,0.01,0.02,3.59,0
priority_queue_push,TRUE,641,4424,7,10,0,0,4.68,4.04,0.07,0,0.01,0.49,4.73,0
ring_buffer_acquire_up_to2,TRUE,536,2506,0,0,0,0,8.96,8.76,0.14,0,0.01,0.03,9.03,0
ring_buffer_acquire2,TRUE,533,2445,0,0,0,0,11.16,10.96,0.14,0,0.01,0.02,11.24,0
priority_queue_push_ref,TRUE,642,4428,7,10,0,0,4.47,3.79,0.09,0,0.01,0.52,4.52,0
ring_buffer_acquire_up_to,TRUE,572,2681,0,0,0,0,7.97,7.77,0.14,0,0.01,0.03,8.05,0
ring_buffer_buf_belongs_to_pool2,TRUE,392,1788,0,0,0,0,24.62,24.51,0.07,0,0.01,0.02,24.66,0
ring_buffer_buf_belongs_to_pool,TRUE,465,2145,0,0,0,0,27.45,27.33,0.09,0,0.01,0.02,27.50,0
ring_buffer_acquire,TRUE,570,2630,0,0,0,0,29.38,29.18,0.15,0,0.01,0.02,29.44,0
priority_queue_s_swap,TRUE,671,3971,26,17,0,0,39.23,38.95,0.13,0,0.01,0.08,39.27,0
hash_table_foreach_deep_precise,TRUE,1261,13704,63,133,0,0,32.29,25.01,0.59,0,0.01,5.88,32.39,0
hash_table_foreach_deep_loose,TRUE,1182,13394,61,118,0,0,56.51,49.00,0.55,0,0.01,6.06,56.59,0
priority_queue_s_sift_down,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
priority_queue_s_sift_up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
