job_name,result,bmc.circ_sz,bmc.dag_sz,opsem.isderef.not.solve,opsem.isderef.solve,pp.isderef.not.solve,pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
byte_buf_eq_c_str_ignore_case_crab,TRUE,154,845,1,10,39,2,0.12,0.10,0.01,0.02,0,0.01,0.12,0
hash_table_foreach_deep_precise,TRUE,740,11425,67,3,5,56,29.79,25.54,0.04,0.03,0.01,3.83,29.84,0
byte_buf_from_array_crab,TRUE,175,834,0,27,25,0,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0
byte_buf_from_c_str_crab,TRUE,291,1286,2,31,48,1,0.16,0.15,0.01,0.03,0,0.01,0.17,0
byte_buf_from_empty_array_crab,TRUE,171,798,0,26,24,0,0.03,0.01,0.01,0.01,0.01,0.01,0.03,0
byte_buf_init_copy_crab,TRUE,324,2282,0,50,46,0,0.08,0.01,0.01,0.03,0.01,0.04,0.09,0
byte_buf_init_copy_from_cursor_crab,TRUE,154,1209,0,21,21,0,0.04,0.01,0.01,0.02,0.01,0.02,0.05,0
byte_buf_init_crab,TRUE,172,663,0,30,27,0,0.02,0.01,0.01,0.02,0.01,0.01,0.03,0
byte_buf_eq_ignore_case_crab,TRUE,612,4592,26,66,68,0,4.71,4.61,0.02,0.04,0.01,0.04,4.73,0
byte_buf_reserve_crab,TRUE,202,1952,0,33,34,0,0.05,0.01,0.01,0.02,0.01,0.03,0.06,0
byte_buf_reserve_relative_crab,TRUE,393,1525,0,64,62,0,0.04,0.01,0.01,0.02,0.01,0.01,0.05,0
byte_buf_reset_crab,TRUE,117,1500,0,17,17,0,0.05,0.01,0.01,0.02,0.01,0.03,0.06,0
byte_buf_secure_zero_crab,TRUE,173,1459,0,28,26,0,0.04,0.01,0.01,0.02,0.01,0.02,0.05,0
byte_buf_write_be16_crab,TRUE,275,1114,0,46,44,0,0.03,0.01,0.01,0.02,0.01,0.01,0.04,0
byte_buf_write_be32_crab,TRUE,275,1114,0,46,44,0,0.04,0.01,0.01,0.02,0.01,0.01,0.06,0
byte_buf_write_be64_crab,TRUE,275,1111,0,46,44,0,0.03,0.01,0.01,0.02,0.01,0.01,0.05,0
byte_buf_write_crab,TRUE,368,2450,0,58,55,2,0.08,0.01,0.01,0.02,0.01,0.04,0.10,0
byte_buf_write_crab2,TRUE,183,855,10,0,10,4,0.31,0.28,0.01,0.02,0.01,0.01,0.32,0
byte_buf_write_from_whole_buffer_crab,TRUE,520,3806,0,86,82,0,0.16,0.02,0.01,0.05,0.01,0.07,0.17,0
byte_buf_write_from_whole_cursor_crab,TRUE,445,3221,0,76,74,0,0.09,0.01,0.01,0.02,0.01,0.05,0.10,0
byte_buf_write_u8_crab,TRUE,275,1113,0,46,44,0,0.02,0.01,0.01,0.02,0.01,0.01,0.03,0
byte_buf_write_from_whole_string_crab,TRUE,385,4342,0,66,64,2,0.18,0.02,0.01,0.02,0.01,0.10,0.20,0
byte_cursor_read_crab,TRUE,233,1701,0,36,36,0,0.06,0.01,0.01,0.02,0.01,0.04,0.07,0
priority_queue_push_crab,TRUE,950,12226,0,158,154,1,1.10,0.03,0.01,0.06,0.01,0.83,1.13,0
byte_buf_eq_crab,TRUE,824,4011,50,70,78,0,11.88,11.77,0.02,0.04,0.01,0.04,11.90,0
string_eq_byte_buf_crab,TRUE,238,1328,11,9,11,12,0.37,0.36,0.01,0.03,0.01,0.01,0.38,0
string_eq_crab,TRUE,204,1457,12,4,14,45,1.32,1.29,0.01,0.02,0.01,0.01,1.34,0
hash_table_put_crab,TRUE,1279,8622,78,144,89,6,10.64,10.26,0.04,0.05,0.01,0.22,10.68,0
array_eq,0,0,0,0,0,10,4,0,0,0,0.01,0,0,0,0
priority_queue_s_sift_up,0,0,0,0,0,33,7,0,0,0,0.10,0,0,0,0
priority_queue_s_sift_down,0,0,0,0,0,33,7,0,0,0,0.11,0,0,0,0
